,image_time,crop_time,human_len,ai_len,prob,similarity
3758,5.247867562380038,1.164,17,16,0.9614187479019164,0.9696969696969696
840,15.047259257083265,3.118,3,3,0.9991532564163208,1.0
2237,24.72846857013881,1.696,9,9,0.999772608280182,1.0
765,6.804233637116818,1.23,5,5,0.9686452150344848,1.0
4387,9.931027027027028,1.997,4,4,0.99993097782135,1.0
937,25.612097826965027,2.883,2,2,0.9239982366561891,1.0
2715,24.750818482987093,4.913,11,10,0.9247720241546632,0.9523809523809524
1847,16.51849925935901,2.417,18,15,0.9883650541305542,0.7878787878787878
1205,1.3705939505041247,0.407,1,5,0.4924762845039368,0.0
4255,23.76690005966587,3.018,11,13,0.6630399823188782,0.08333333333333333
959,29.178506281022123,5.652,6,6,0.7765504717826843,0.6666666666666666
1191,14.122266042578891,4.084,8,8,0.9999499320983888,1.0
3377,16.003908737360646,2.148,7,7,0.9708425998687744,0.14285714285714285
1507,16.4006969650285,2.212,11,11,0.993111491203308,1.0
100,3.145622147489791,0.715,1,5,0.2593802511692047,0.0
3756,9.31451407549584,2.066,4,4,0.9943572878837584,1.0
2985,8.308802916751064,2.713,9,9,0.9999762773513794,1.0
427,15.171092816500714,0.759,1,3,0.452626496553421,0.0
4193,13.459497502270663,2.542,7,7,0.9885327219963074,1.0
116,1.4341359883438558,0.397,1,10,0.30894213914871216,0.0
2521,14.243901351539641,2.088,6,6,0.9998082518577576,1.0
1255,12.230604787453567,1.706,7,7,0.9787418246269226,0.14285714285714285
3615,6.183395870460271,1.718,4,4,0.968827486038208,1.0
399,19.319016720773558,3.136,14,13,0.984199285507202,0.8888888888888888
3781,7.360770342087611,1.578,16,15,0.9977871179580688,0.967741935483871
1319,5.848303974562797,1.104,6,6,0.9998952746391296,1.0
4035,18.365425621576065,3.895,10,10,0.9426082968711852,0.9
1170,8.39864482829812,1.451,13,13,0.9964927434921264,1.0
770,6.709090413793104,2.027,4,4,0.9994683265686036,1.0
3475,6.3118941969224585,1.052,13,13,0.8807552456855774,0.9230769230769232
1356,35.79216263871763,3.094,4,4,0.99451744556427,1.0
2322,12.130243697478992,2.089,8,8,0.9995851516723632,1.0
2064,10.676430216093086,2.326,13,12,0.9716991186141968,0.96
446,31.92410651133763,4.384,3,3,0.8790358901023865,1.0
2131,26.251700713325757,2.819,12,11,0.9964998960494996,0.9565217391304348
4137,8.861362758620691,0.784,2,3,0.4471747875213623,0.0
1093,17.825231304845477,1.615,14,13,0.9632816314697266,0.9629629629629628
233,1.0294376098418279,0.355,1,13,0.4286221563816071,0.0
3445,11.254528583883422,1.828,7,8,0.9952426552772522,0.26666666666666666
1561,16.045789699570815,3.762,8,9,0.9996864795684814,0.9411764705882352
3017,19.172906941497427,1.951,9,8,0.4890175461769104,0.35294117647058826
3596,6.155756679931779,1.184,14,12,0.7318498492240906,0.6923076923076923
1365,9.10791603053435,1.264,4,4,0.5807939767837524,1.0
3078,1.8059728155339807,0.413,1,12,0.3464040756225586,0.0
3295,25.095882776843617,5.7,20,16,0.8969370126724243,0.7777777777777778
4444,12.278884327811168,2.07,7,7,0.9683071970939636,1.0
3663,12.371975394846219,2.227,6,6,0.9881720542907716,1.0
4100,13.608136699647446,1.931,11,10,0.901505172252655,0.8571428571428571
2139,7.856662634242685,1.422,10,9,0.9999104738235474,0.9473684210526316
2633,22.35716522997167,2.689,7,7,0.999894380569458,1.0
1440,1.7931223371880702,0.425,1,2,0.5652199983596802,0.0
112,14.67704066890694,2.994,3,3,0.9737114906311036,1.0
1552,8.260638945122285,1.994,6,6,0.9984502792358398,1.0
2282,8.894848178137652,1.371,7,7,0.9997313618659972,1.0
4453,20.4428268494898,3.335,20,18,0.9321243762969972,0.8947368421052632
3793,10.053947213726817,2.021,11,9,0.962895691394806,0.9
3620,15.221029696730996,2.988,5,5,0.9998310208320618,1.0
859,19.896047417901798,3.671,9,9,0.9965892434120178,1.0
376,1.9758694029850747,0.459,1,9,0.27582672238349915,0.0
3051,8.335750764166471,2.037,6,6,0.996301293373108,1.0
4508,11.687204831278795,2.189,5,5,0.9972731471061708,1.0
1923,9.918038164839624,1.64,8,8,0.999889314174652,1.0
3671,20.520787100591715,5.466,10,11,0.3362801074981689,0.09523809523809523
4191,11.682834672021421,1.598,9,8,0.9527410864830016,0.9411764705882352
1864,9.729088502673797,1.582,6,5,0.9047689437866212,0.9090909090909092
4323,8.811121954809746,2.626,9,9,0.998646318912506,1.0
210,4.255449029126214,1.08,5,4,0.9999861121177672,0.2222222222222222
3631,24.549851336639648,2.028,5,5,0.9999902844429016,1.0
239,16.16861380763827,3.73,12,12,0.9996101260185242,1.0
1545,9.872321455457968,2.139,5,5,0.9999871253967284,1.0
2879,9.067154738878143,2.037,7,7,0.9853917956352234,1.0
3357,12.39416242202255,2.56,7,7,0.9289774894714355,1.0
3621,9.23551768412761,1.813,6,6,0.9475116729736328,1.0
3309,6.004119242723933,2.132,4,4,0.9614276885986328,1.0
845,15.030705774992251,3.881,7,7,0.9999943375587464,1.0
58,6.094478616151969,2.152,11,13,0.5866994857788086,0.0
1580,11.861858931820615,2.636,11,11,0.9241304397583008,1.0
4314,11.139240060392549,2.678,4,4,0.6219337582588196,0.0
1316,5.9118724960254365,1.116,5,5,0.9783755540847778,1.0
3848,2.065529185867896,0.482,1,9,0.3261041641235352,0.0
3061,11.037330182050463,3.012,4,4,0.9960373640060424,1.0
1969,7.007309281045751,0.988,13,12,0.9723872542381288,0.08
101,3.378794138842181,0.768,1,3,0.5187975764274597,0.0
2937,17.172003230616305,4.499,11,11,0.9776139855384828,0.09090909090909093
4107,9.295836747491641,1.097,8,8,0.986363172531128,1.0
3119,7.9909638909358875,1.147,8,8,0.9998655915260316,1.0
683,12.263226934849149,1.895,13,12,0.9728926420211792,0.96
944,7.381574692278997,1.579,7,7,0.9990444779396056,1.0
2979,4.223492698191934,1.077,6,8,0.9609770774841307,0.0
716,5.79893430977664,1.008,7,7,0.9999720454216005,1.0
3389,16.68523532068654,3.002,6,5,0.6780900359153748,0.5454545454545454
4415,4.185072395886366,1.359,9,9,0.999172031879425,1.0
2329,13.141947145635509,2.512,6,3,0.2544356882572174,0.0
367,1.3015396185871606,0.352,1,4,0.1764095425605774,0.0
1034,39.98490627126884,2.311,8,7,0.9737237691879272,0.9333333333333332
565,1.5147988165680475,0.236,1,3,0.4603008031845093,0.0
2264,10.657784617223449,1.818,10,10,0.9565787315368652,1.0
412,11.099702816901408,1.932,14,13,0.9489677548408508,0.9629629629629628
4008,5.767942095238094,1.466,2,2,0.8605812788009644,1.0
967,1.4533313609467458,0.372,1,2,0.1888803243637085,0.0
519,1.8484097148891234,0.344,1,3,0.3728927969932556,0.0
722,23.980837161290317,2.784,3,3,0.9919027090072632,1.0
1633,20.26997077000167,1.721,12,11,0.998605251312256,0.9565217391304348
2883,9.733853739709229,1.871,9,9,0.9977495670318604,1.0
1498,8.743655785857943,2.268,12,11,0.6267464756965637,0.7826086956521741
127,2.643513244001247,0.763,1,10,0.3549819588661194,0.0
4086,8.16506036745407,1.584,7,7,0.9995468258857728,1.0
2599,6.641476603119584,1.422,14,13,0.9542505741119384,0.9629629629629628
1672,34.16828515487725,3.171,5,5,0.9989383816719056,1.0
860,22.280754817486873,4.111,12,12,0.9983291029930116,1.0
3401,7.545420790020788,1.841,5,6,0.9999924898147584,0.18181818181818185
338,15.797706309384008,2.315,7,7,0.9893792271614076,1.0
2661,15.276347841135244,2.412,16,14,0.8564584851264954,0.7333333333333333
4234,6.993912075924512,1.872,11,10,0.9948626756668092,0.9523809523809524
1596,12.957119926665822,2.161,8,8,0.9996352195739746,1.0
4464,3.6451280554542143,0.826,8,8,0.9541953802108764,0.875
3134,6.739329750982962,1.731,7,7,0.99861478805542,1.0
2884,9.171985111227889,1.763,14,13,0.9764125347137452,0.9629629629629628
3841,8.53893260285301,1.123,6,6,0.9996747970581056,1.0
3379,8.849177177177179,1.12,12,10,0.8981255888938904,0.8181818181818182
3769,6.3464267885827255,2.094,13,13,0.9330166578292848,1.0
2965,7.058432778489117,2.332,11,11,0.9992596507072448,1.0
1344,22.78108956034015,4.51,12,12,0.9746483564376832,1.0
2695,9.116476335439403,2.487,7,7,0.9564542770385742,1.0
3155,12.818332209623048,1.99,19,18,0.9985859990119934,0.972972972972973
134,11.319781914893618,1.519,17,16,0.8244100213050842,0.9696969696969696
287,7.591496548685563,1.543,5,5,0.5898985862731934,0.8
2287,12.84530096477451,2.882,5,5,0.9998842477798462,1.0
568,16.316288447111774,2.31,11,10,0.9975601434707642,0.9523809523809524
126,3.142420068557183,0.907,1,3,0.4754641652107239,0.0
1625,16.656644742936543,3.204,2,2,0.8982877731323242,1.0
2601,11.723000192566916,2.51,6,6,0.999914288520813,1.0
3993,18.36300166112957,3.454,10,9,0.9992305040359496,0.9473684210526316
3418,23.670751511081264,1.842,7,6,0.918325662612915,0.7692307692307693
2107,7.0236626878868265,1.195,15,15,0.7791867852210999,0.06666666666666668
3961,7.122503377325159,1.775,10,4,0.5688875913619995,0.42857142857142855
3303,5.232956092979572,0.959,6,6,0.9996888041496276,0.0
1806,5.344040653908943,2.143,7,6,0.9342659711837769,0.9230769230769232
4438,8.329614955000958,2.099,11,10,0.9602478146553041,0.9523809523809524
1892,2.687915852742299,0.816,1,7,0.3060142695903778,0.0
3442,4.890271493212669,1.31,5,5,0.9430046081542968,1.0
2752,7.218427884615385,1.291,9,9,0.9967954754829408,0.0
2900,8.689805380805781,1.676,11,10,0.9248080849647522,0.19047619047619047
762,16.559652880354506,4.13,7,7,0.9341565370559692,1.0
639,6.616890163553213,1.495,4,4,0.8757340312004089,0.25
4083,11.469229367162436,2.225,19,17,0.881330668926239,0.9444444444444444
1342,23.11447135878415,4.576,7,7,0.9999533891677856,1.0
208,6.394994235436894,1.623,10,7,0.9215490221977234,0.0
2133,20.735622268855693,3.753,8,8,0.9619248509407043,1.0
2584,7.162842468558058,1.228,7,7,0.987196445465088,1.0
406,7.554816229116946,1.534,10,10,0.9640788435935974,0.1
425,15.430940256045519,0.772,1,3,0.4813588559627533,0.0
3771,5.227647180701495,1.497,4,4,0.937649130821228,1.0
34,4.162102100140445,1.24,4,4,0.9984938502311708,0.25
2211,24.65823924800412,2.586,15,15,0.962627649307251,1.0
1855,12.821146800795415,2.248,9,9,0.9537217020988464,1.0
619,12.466728730983132,2.789,8,8,0.8341180682182312,1.0
2162,7.025149090909091,1.477,12,11,0.9976985454559326,0.8695652173913043
432,9.801434462444771,1.359,10,9,0.8359459042549133,0.9473684210526316
2094,15.50772380248738,1.675,7,7,0.9367871284484864,1.0
271,25.28967074615081,4.648,7,7,0.9385998249053956,1.0
2420,23.89000352003313,5.736,6,6,0.9989354610443116,1.0
76,27.57315744680851,3.095,11,11,0.9981006383895874,0.9090909090909092
298,8.237288838854937,1.423,11,11,0.9589962959289552,1.0
3783,8.093115680305454,1.735,15,15,0.9017454981803894,0.9333333333333332
3950,8.637098051683266,2.28,4,4,0.961023211479187,1.0
3920,7.088030684258975,1.619,4,4,0.9816927909851074,1.0
2376,5.188863680843057,1.316,6,6,0.9423365592956544,1.0
4040,12.782814213197971,1.824,20,17,0.992863953113556,0.9189189189189191
1793,13.523645338594882,2.758,19,14,0.6229031682014465,0.0
4389,12.195486142322098,3.767,8,8,0.9999122619628906,1.0
556,7.1375,2.855,4,9,0.9958989024162292,0.0
635,1.5448131147540984,0.384,1,7,0.22577014565467834,0.0
3107,7.039158741770301,1.62,11,10,0.9516069293022156,0.9523809523809524
1962,6.120531867725845,1.979,6,6,0.9998764991760254,1.0
3764,10.603984005816066,1.67,8,8,0.9994045495986938,1.0
3411,10.481099120252036,2.197,7,7,0.9984195232391356,1.0
1091,18.244648512018316,1.653,8,8,0.9959970712661744,1.0
2073,7.5059369612068965,1.563,4,4,0.9052838087081908,1.0
4478,5.275399365079365,0.942,5,5,0.981275737285614,1.0
3687,7.48542197975549,2.445,12,12,0.8806438446044922,1.0
1020,15.174252260583643,3.089,5,5,0.9999811053276062,1.0
3035,4.581481545360469,1.006,6,6,0.999990463256836,1.0
911,6.285133322937782,1.344,11,10,0.998625874519348,0.9523809523809524
2448,7.218116647251933,1.493,6,6,0.6517874002456665,1.0
124,1.9900876212878569,0.568,1,9,0.4577797949314117,0.0
3513,9.630913080168774,1.358,12,12,0.8614053726196289,0.08333333333333333
933,5.870875810523188,1.276,4,4,0.9997202157974244,1.0
1796,14.801928632735388,4.643,10,10,0.8994677662849426,0.9
2152,4.735405437962485,1.113,5,5,0.999980926513672,1.0
1289,16.120395705255863,2.43,6,6,0.9998480081558228,1.0
2730,13.498391501783978,1.878,6,6,0.996163249015808,1.0
225,18.892159060581797,2.12,1,11,0.6003735661506653,0.0
3677,4.977945076016984,1.207,4,4,0.4329349398612976,1.0
3556,6.016758988112498,1.242,15,15,0.9440007209777832,0.9333333333333332
2042,6.1148541641557195,1.226,7,7,0.992887318134308,1.0
2186,8.821141613121407,1.683,5,5,0.9900132417678832,1.0
1338,9.29690243902439,1.744,5,3,0.4813764095306397,0.5
304,11.518105598866052,3.294,6,6,0.9303659200668336,0.8333333333333334
1798,8.225064801304608,2.58,9,8,0.7439945340156555,0.7058823529411765
1582,10.485661450123844,1.595,6,5,0.9960984587669371,0.18181818181818185
3585,5.771495705521474,1.182,7,6,0.896971583366394,0.7692307692307693
185,3.355701219512195,0.855,1,3,0.4821341037750244,0.0
3720,8.326389186733302,1.263,4,4,0.9998289942741394,1.0
265,3.113,0.828,1,10,0.32609811425209045,0.0
3928,7.109271462725496,1.213,11,11,0.938187062740326,0.9090909090909092
4280,15.608190873844318,3.253,6,6,0.999816596508026,1.0
3343,1.5023037015447394,0.428,1,7,0.4379571080207825,0.0
2297,6.104304226475279,1.09,8,8,0.9999891519546508,1.0
795,12.379196093585332,2.582,8,7,0.9927402138710022,0.9333333333333332
3086,13.76917489138188,3.158,11,10,0.9994990229606628,0.9523809523809524
3084,3.183599666851749,0.559,1,3,0.4462690055370331,0.0
4385,9.012975510204082,1.691,15,15,0.9989102482795716,1.0
604,5.52113769831873,1.197,10,10,0.9999677538871764,1.0
2265,8.500433275563259,1.45,7,7,0.9998703598976136,1.0
3256,4.48523443554637,1.369,10,10,0.9995681643486024,1.0
3498,21.88086005555847,4.363,9,8,0.833145022392273,0.4705882352941176
2373,16.508945464809933,4.187,3,3,0.9004821181297302,1.0
2444,14.530113606340818,3.472,14,13,0.9994121789932252,0.9629629629629628
120,4.341053807703616,1.239,1,1,0.05397405475378037,0.0
2831,7.7716373699148535,1.371,18,17,0.9914200901985168,0.9714285714285714
3617,11.484991980581333,3.191,11,10,0.9987609982490541,0.9523809523809524
3892,15.55847183741818,2.849,5,5,0.9999136328697203,1.0
104,10.91709070462784,2.227,13,12,0.9997050166130066,0.96
2920,18.602225232530408,4.651,3,3,0.9998093843460084,1.0
1110,21.79312110320546,5.11,12,12,0.9865803718566896,1.0
2681,15.54331521543501,3.48,7,6,0.9996135234832764,0.9230769230769232
1857,12.571,1.352,9,9,0.4173818230628967,0.0
1411,6.304987413844771,1.468,10,9,0.9964233040809632,0.9473684210526316
2269,9.837053128548378,1.678,6,6,0.9998269081115724,1.0
3137,5.336352329749103,0.803,10,10,0.9940579533576964,1.0
3750,2.4380719204284618,0.832,4,3,0.6990015506744385,0.0
651,11.323741855230425,2.293,15,14,0.9923318028450012,0.9655172413793104
1349,6.360693114455086,2.0,7,7,0.9998725056648254,1.0
1865,9.907434625668449,1.611,9,9,0.936975359916687,0.8888888888888888
1941,12.340671914194274,1.574,9,9,0.8317390680313109,0.7777777777777778
2299,6.07070255183413,1.084,16,15,0.9805155396461488,0.9032258064516128
1525,11.115029495718366,1.171,5,5,0.9999731183052064,0.8
3939,12.039906159209762,3.166,9,9,0.9643968939781188,1.0
3413,27.53614206740772,5.772,13,13,0.9679564833641052,0.9230769230769232
4230,9.040925268630849,2.227,10,10,0.9758739471435548,1.0
246,6.308075615359369,1.442,11,9,0.9818171262741088,0.0
880,9.64948616645793,1.623,9,9,0.985561192035675,1.0
1916,11.36212964480216,2.292,15,14,0.9868403673171996,0.9655172413793104
3709,12.557798041019536,2.241,11,10,0.9174906015396118,0.9523809523809524
2231,5.11021082419526,0.918,8,8,0.9999833106994628,1.0
4509,9.15648985182418,1.715,6,6,0.9996968507766724,1.0
2694,15.61567719701321,4.26,9,9,0.9993934631347656,1.0
1522,15.319946717411987,1.614,6,6,0.9994726181030272,0.8333333333333334
566,27.60348712178045,3.908,11,11,0.9992953538894652,1.0
3209,12.068963552479815,2.165,17,15,0.958769917488098,0.875
1266,1.658802308802309,0.332,1,1,0.4485810697078705,0.0
3032,17.124371068270765,4.849,8,8,0.9090404510498048,1.0
4175,11.967151980598224,1.735,7,7,0.9999892711639404,1.0
2748,5.5130673076923085,0.986,4,4,0.9988982677459716,1.0
2290,19.998912362575723,4.487,4,4,0.9899623394012452,1.0
2933,7.974589987252289,1.653,11,10,0.9641030430793762,0.09523809523809523
3555,6.782175993041461,1.4,14,13,0.997211217880249,0.9629629629629628
1203,1.3907992667277729,0.413,1,10,0.361860454082489,0.0
403,5.028335964751239,1.021,7,7,0.9979662895202636,1.0
2292,7.2873237603769345,1.635,11,10,0.9032498598098756,0.9523809523809524
3001,7.1697311645544355,1.171,5,5,0.9949145317077636,1.0
312,1.7956713455953535,0.402,1,10,0.3162343204021454,0.0
1228,11.262461852153928,2.951,8,8,0.937585175037384,1.0
2016,7.76361317794711,1.657,8,7,0.9997050762176514,0.9333333333333332
2579,8.047917074482388,2.231,13,12,0.9991471767425536,0.96
4065,8.847041666666666,2.041,12,7,0.6684160828590393,0.5263157894736842
3890,6.282188024185683,1.666,15,15,0.9627957940101624,1.0
2429,30.829766097240473,5.418,6,6,0.964012324810028,1.0
2830,6.620913528855252,1.168,7,7,0.999971568584442,1.0
3590,14.834401896706396,2.179,7,7,0.9999921321868896,1.0
3669,9.24298899408284,2.462,8,10,0.4873357713222504,0.0
151,1.6526643543223054,0.359,1,1,0.2307073473930359,0.0
1117,0.9882514912908612,0.383,1,6,0.9967106580734252,0.0
2200,3.31551637279597,1.1,10,9,0.904011845588684,0.8421052631578947
1197,6.650063503649635,1.291,7,7,0.999967873096466,1.0
2545,18.45582123905121,3.75,5,5,0.9934693574905396,1.0
164,8.31821995387375,1.389,10,9,0.9917181134223938,0.9473684210526316
3255,8.357803539137175,2.551,5,5,0.8427057266235352,1.0
3269,9.319286264837368,3.383,10,10,0.9977110028266908,1.0
297,9.360292376970085,1.617,5,5,0.9982180595397948,1.0
1231,17.59574306935872,2.506,10,9,0.9993407130241394,0.9473684210526316
4505,10.756172164854245,2.488,5,5,0.9070083498954772,0.0
690,1.2793880389429764,0.435,1,3,0.47616046667099,0.0
396,26.083136733340318,4.234,11,9,0.7450743913650513,0.6
2733,11.593666396367173,1.613,9,13,0.95931476354599,0.5454545454545454
1166,6.569580896015416,1.135,4,4,0.9913492202758788,1.0
3189,5.800213478962393,1.53,16,16,0.9068588614463806,1.0
3200,11.856365260821308,2.761,7,7,0.9997512698173524,1.0
3036,6.3530484649879275,1.395,5,5,0.999962031841278,1.0
3257,6.424795272539396,1.961,13,13,0.9518179893493652,1.0
4220,2.839940577602327,0.658,1,7,0.25041988492012024,0.0
3716,3.5748864976415087,0.655,1,9,0.2491595298051834,0.0
1919,7.57227893248063,1.153,7,2,0.5072876214981079,0.2222222222222222
3982,5.2261419951965316,2.141,12,12,0.6722285747528076,1.0
1775,9.778550029256875,1.341,9,7,0.9083983302116394,0.875
4457,20.436332831325302,3.87,8,8,0.9998685121536256,1.0
2932,8.095197821300268,1.678,7,8,0.99996680021286,0.9333333333333332
946,6.357784408802686,1.36,15,14,0.9351766109466552,0.8275862068965517
1844,2.751216309012876,0.399,1,5,0.6026695966720581,0.0
3464,10.194088409419813,1.623,7,7,0.9999585151672364,1.0
784,7.741797154378757,1.87,10,9,0.9488186240196228,0.0
2018,8.541380098610489,1.823,4,4,0.6802420616149902,1.0
1120,3.4240462896683366,1.327,1,3,0.38267338275909424,0.0
1795,6.618307956398593,2.076,4,4,0.999903917312622,1.0
1505,26.113587120628562,3.522,9,9,0.9982696175575256,1.0
4507,11.943479765907112,2.237,7,7,0.9999538660049438,1.0
20,12.70561805951431,2.286,7,7,0.9952699542045592,1.0
2834,17.471538894447217,2.175,10,9,0.9984511137008668,0.9473684210526316
4421,21.86248573898012,2.464,16,15,0.9594910144805908,0.967741935483871
2945,9.542299717247879,1.372,5,5,0.9961159825325012,1.0
1640,9.800891991654632,1.367,15,14,0.9994671940803528,0.9655172413793104
355,3.1003447284345054,0.737,1,6,0.3017962574958801,0.0
2677,3.339381112686038,0.666,8,7,0.9402310252189636,0.9333333333333332
452,2.7904637550652867,0.985,5,7,0.9999576210975648,0.16666666666666666
674,7.783497330394316,1.652,6,6,0.9705032110214232,1.0
2317,15.174835235426775,1.851,13,12,0.999442219734192,0.96
976,10.12636165577342,1.66,14,11,0.9575669765472412,0.8
2506,11.105592028985507,2.552,5,5,0.6943659782409668,0.0
3483,12.368262942605137,2.169,11,10,0.9659050107002258,0.8571428571428571
1258,10.32360544779199,1.44,9,8,0.9357692003250122,0.2352941176470588
2939,5.8644662316695815,1.929,8,8,0.9638932347297668,1.0
878,8.954607678464308,1.285,16,15,0.964969277381897,0.967741935483871
582,4.468466834073788,1.288,4,4,0.952065110206604,0.25
2699,9.387672176119608,1.702,11,10,0.9996103644371032,0.9523809523809524
3132,7.946257667103539,2.041,7,7,0.9996390342712402,1.0
2635,16.30435143769968,1.961,12,9,0.4343435764312744,0.7619047619047619
2641,10.438073245167853,1.13,6,6,0.9999779462814332,1.0
3943,7.069546920395121,1.859,6,6,0.9990444183349608,1.0
1523,12.244567078972407,1.29,6,6,0.848652720451355,0.8333333333333334
2312,10.321511378391305,1.259,14,15,0.92802095413208,0.8965517241379308
2380,5.894942010309279,1.004,12,11,0.9929391741752625,0.9565217391304348
1671,11.994236939178176,2.158,16,16,0.6534885764122009,0.75
2936,10.007777833001988,2.622,7,7,0.9995260834693908,1.0
2701,7.015933612235101,1.272,14,13,0.9815013408660888,0.9629629629629628
1139,8.858119013424913,1.772,6,6,0.9999436140060424,1.0
1373,39.354329850068154,5.15,13,12,0.9788185954093932,0.96
1683,9.430530737704917,2.032,5,5,0.9991436004638672,1.0
3043,5.831493606138107,1.062,8,8,0.9997922778129578,1.0
1131,16.66975228324042,3.497,12,11,0.9037132263183594,0.8695652173913043
3345,1.8638394054211598,0.531,1,2,0.13891445100307465,0.0
891,12.121672323065095,3.087,6,5,0.9712091684341432,0.9090909090909092
2354,7.990648991175212,1.896,8,8,0.9981298446655272,1.0
914,1.3819470554926385,0.427,1,3,0.38807663321495056,0.0
3825,7.609865491239742,1.533,6,5,0.5978979468345642,0.0
511,3.638159198113208,1.167,1,1,0.3959869146347046,0.0
1971,9.397454248366012,1.325,15,14,0.8471686840057373,0.6206896551724138
389,8.021121468765987,1.386,15,12,0.8363674879074097,0.3703703703703704
1644,14.813728397695757,2.929,7,7,0.941344916820526,1.0
3277,5.672533865099355,1.951,16,16,0.928715169429779,1.0
1560,23.654957382727204,5.546,11,10,0.9785831570625304,0.9523809523809524
3080,1.9762237645752359,0.347,1,2,0.1366373598575592,0.0
2911,6.089118759917001,1.775,5,5,0.9999750256538392,1.0
3073,5.610946564885496,0.855,3,3,0.8003205657005309,1.0
1599,11.835888355038565,1.974,7,6,0.9443621039390564,0.7692307692307693
521,2.079460929250264,0.387,1,9,0.5729424953460693,0.0
152,1.5191622198505867,0.33,1,3,0.4737446010112762,0.0
1204,1.1146599450045829,0.331,1,7,0.3323584198951721,0.0
4330,3.747170022371365,1.765,5,5,0.984995663166046,1.0
147,10.115778897761487,1.785,5,5,0.9878751635551452,1.0
3260,6.340833427362481,1.499,12,12,0.9987017512321472,1.0
2083,16.47447509578544,1.545,7,7,0.9375228285789491,1.0
1241,5.370800127307448,1.863,1,1,0.4172692000865936,0.0
4172,14.742449893105293,1.495,6,8,0.8805562257766724,0.0
3459,9.792946287519747,1.585,18,18,0.9667655825614928,1.0
3786,13.859622433173136,2.786,8,7,0.9999165534973145,0.9333333333333332
2908,8.004461454146876,1.586,10,10,0.8048018813133241,0.9
3902,10.18879629943407,1.93,6,6,0.9998850226402284,1.0
4082,3.5981348005502065,1.386,1,10,0.33867767453193665,0.0
2256,11.10882393022622,1.85,5,5,0.9998225569725036,1.0
2103,14.28506646588431,2.083,13,12,0.9792882204055786,0.96
1755,13.35882702858793,2.531,6,5,0.9823919534683228,0.9090909090909092
4416,10.251733632013032,3.329,7,7,0.999986171722412,1.0
3336,6.751034799774395,1.769,10,10,0.9999644160270692,1.0
3810,7.196829914613799,2.555,6,6,0.9567840099334716,1.0
179,2.835041896235078,0.995,4,7,0.9996207356452942,0.0
1310,21.14378474549848,4.653,17,14,0.9567006826400756,0.8387096774193549
1418,1.4174122993032414,0.402,1,3,0.3770907819271088,0.0
2574,4.538000752890563,1.258,4,4,0.943781852722168,0.25
1407,13.845725645051303,2.906,7,6,0.8260443806648254,0.7692307692307693
2307,5.685529499884765,1.325,19,17,0.5628265738487244,0.6111111111111112
2051,10.491815569073436,2.833,5,5,0.7252457737922668,1.0
4174,8.796164083377873,0.892,4,4,0.9970057606697084,0.0
572,22.019100036673322,4.838,10,10,0.8946415781974792,0.9
1216,1.834427255985267,0.418,1,7,0.5090720057487488,0.0
1172,7.964531553231024,1.376,10,8,0.5537636280059814,0.1111111111111111
3587,6.542981595092026,1.34,6,6,0.9065406918525696,1.0
25,3.2569341609399247,0.71,1,3,0.4771961569786072,0.0
390,7.772269936906724,1.343,10,9,0.92838716506958,0.9473684210526316
2248,5.178158793397837,1.068,7,7,0.967543363571167,1.0
2788,9.357650142745912,1.647,6,6,0.9987280368804932,1.0
2214,14.070101877391227,5.675,4,4,0.8075057864189148,0.75
4195,12.432297456857405,2.348,13,13,0.9998922944068908,1.0
3969,6.179484397854704,1.83,6,6,0.9968583583831788,1.0
289,6.7649434571890135,1.375,18,16,0.8572503924369812,0.8823529411764706
3978,8.097740606060606,1.354,19,17,0.9214168190956116,0.9444444444444444
4000,10.14189091415055,2.406,7,7,0.9778884053230286,1.0
3948,10.144802009827975,2.678,10,9,0.9946703314781188,0.9473684210526316
4302,16.696496474275268,2.13,14,14,0.90266352891922,0.8571428571428571
382,6.391517738538798,1.087,11,5,0.9879618883132936,0.625
1691,16.40691023847947,3.188,10,10,0.9399933218955994,1.0
1376,24.91931449341209,3.261,12,12,0.8334162831306458,0.9166666666666666
3510,10.623790717299578,1.498,10,10,0.9574454426765442,0.9
1012,3.403389580171978,0.926,7,1,0.1147521510720253,0.25
4466,6.893902559055118,1.521,5,5,0.9824621081352234,1.0
3241,8.11631781290047,1.15,15,14,0.9614553451538086,0.9655172413793104
1612,10.472499698371205,1.919,9,9,0.9736052751541138,1.0
364,1.5899489658877246,0.43,1,5,0.8963561058044434,0.0
1770,33.21294374810778,4.754,5,5,0.9997081160545348,1.0
1109,11.222509085622907,1.465,7,9,0.5268706679344177,0.5
3166,2.7485748436925337,0.875,11,11,0.616716742515564,0.18181818181818185
4393,17.976479277087495,3.047,5,7,0.4131120145320892,0.6666666666666666
2374,19.25320771546857,4.883,9,8,0.9990698099136353,0.9411764705882352
3321,30.68986582478295,5.188,20,18,0.929337203502655,0.8947368421052632
1482,13.873745497259202,5.269,8,8,0.992679476737976,1.0
4033,20.077017277707544,4.258,6,6,0.9458443522453308,1.0
1103,8.341232535976365,1.731,11,11,0.9141399264335632,1.0
4042,18.662628426395937,2.663,10,9,0.9989190697669984,0.9473684210526316
3204,21.40638339100346,3.84,10,9,0.6047921180725098,0.8421052631578947
2912,7.1868753814231665,2.095,5,5,0.9115676879882812,1.0
